Innings Player,Innings Runs Scored,Innings Runs Scored Num,Innings Minutes Batted,Innings Batted Flag,Innings Not Out Flag,Innings Balls Faced,Innings Boundary Fours,Innings Boundary Sixes,Innings Batting Strike Rate,Innings Number,Opposition,Ground,Innings Date,Country,50's,100's,Innings Runs Scored Buckets
RP Singh,9*,9,11,1,1,7,1,0,128.57,1,v Sri Lanka,Ahmedabad,06-11-2005,India,0,0,0-49
R Dravid,9*,9,16,1,1,19,2,0,47.36,1,v Sri Lanka,Colombo (SSC),18-08-2006,India,0,0,0-49
Z Khan,9*,9,4,1,1,4,2,0,225,1,v Bangladesh,Dhaka,12-05-2007,India,0,0,0-49
SK Raina,9*,9,19,1,1,13,1,0,69.23,2,v Australia,Delhi,31-10-2009,India,0,0,0-49
RA Jadeja,9*,9,13,1,1,8,1,0,112.5,2,v West Indies,Visakhapatnam,02-12-2011,India,0,0,0-49
RG Sharma,9*,9,19,1,1,13,1,0,69.23,2,v Australia,Ranchi,23-10-2013,India,0,0,0-49
AT Rayudu,9*,9,15,1,1,15,0,0,60,2,v Bangladesh,Fatullah,26-02-2014,India,0,0,0-49
RA Jadeja,9*,9,20,1,1,11,0,0,81.81,1,v England,Cardiff,27-08-2014,India,0,0,0-49
MS Dhoni,9*,9,-,1,1,9,1,0,100,1,v West Indies,Port of Spain,23-06-2017,India,0,0,0-49
KL Rahul,9*,9,-,1,1,18,0,0,50,2,v England,Nottingham,12-07-2018,India,0,0,0-49
KM Jadhav,9*,9,13,1,1,8,1,0,112.5,1,v Pakistan,Manchester,16-06-2019,India,0,0,0-49
SC Ganguly,9,9,42,1,0,36,1,0,25,2,v Australia,Visakhapatnam,03-04-2001,India,0,0,0-49
AB Agarkar,9,9,20,1,0,16,0,0,56.25,2,v Australia,Visakhapatnam,03-04-2001,India,0,0,0-49
SR Tendulkar,9,9,42,1,0,27,0,0,33.33,2,v Zimbabwe,Bulawayo,27-06-2001,India,0,0,0-49
SS Dighe,9,9,14,1,0,13,1,0,69.23,2,v Zimbabwe,Bulawayo,27-06-2001,India,0,0,0-49
SS Dighe,9,9,26,1,0,32,0,0,28.12,2,v New Zealand,Colombo (RPS),20-07-2001,India,0,0,0-49
RS Sodhi,9,9,25,1,0,13,1,0,69.23,2,v New Zealand,Colombo (RPS),26-07-2001,India,0,0,0-49
SC Ganguly,9,9,28,1,0,17,1,0,52.94,1,v South Africa,Durban,26-10-2001,India,0,0,0-49
SC Ganguly,9,9,37,1,0,19,2,0,47.36,1,v Sri Lanka,Bristol,11-07-2002,India,0,0,0-49
D Mongia,9,9,18,1,0,15,1,0,60,2,v England,Lord's,13-07-2002,India,0,0,0-49
VVS Laxman,9,9,28,1,0,21,1,0,42.85,1,v New Zealand,Auckland,26-12-2002,India,0,0,0-49
M Kaif,9,9,25,1,0,21,0,0,42.85,1,v Netherlands,Paarl,12-02-2003,India,0,0,0-49
A Kumble,9,9,9,1,0,7,0,0,128.57,1,v Netherlands,Paarl,12-02-2003,India,0,0,0-49
SC Ganguly,9,9,27,1,0,21,1,0,42.85,1,v Australia,Centurion,15-02-2003,India,0,0,0-49
D Mongia,9,9,9,1,0,7,0,1,128.57,1,v Sri Lanka,Johannesburg,10-03-2003,India,0,0,0-49
SB Bangar,9,9,21,1,0,21,0,0,42.85,1,v South Africa,Dhaka,18-04-2003,India,0,0,0-49
Yuvraj Singh,9,9,13,1,0,15,1,0,60,2,v Australia,Mumbai,01-11-2003,India,0,0,0-49
AB Agarkar,9,9,44,1,0,39,0,0,23.07,1,v Australia,Perth,01-02-2004,India,0,0,0-49
VVS Laxman,9,9,34,1,0,27,1,0,33.33,1,v England,Lord's,05-09-2004,India,0,0,0-49
Yuvraj Singh,9,9,18,1,0,12,0,0,75,1,v England,Lord's,05-09-2004,India,0,0,0-49
Yuvraj Singh,9,9,13,1,0,9,1,0,100,1,v Kenya,Southampton,11-09-2004,India,0,0,0-49
AB Agarkar,9,9,18,1,0,15,1,0,60,2,v Bangladesh,Dhaka,26-12-2004,India,0,0,0-49
SC Ganguly,9,9,24,1,0,22,1,0,40.9,1,v Pakistan,Visakhapatnam,05-04-2005,India,0,0,0-49
SR Tendulkar,9,9,38,1,0,15,0,0,60,2,v Pakistan,Delhi,17-04-2005,India,0,0,0-49
M Kaif,9,9,16,1,0,15,1,0,60,2,v New Zealand,Bulawayo,26-08-2005,India,0,0,0-49
Jai P Yadav,9,9,29,1,0,19,0,0,47.36,2,v Sri Lanka,Mohali,28-10-2005,India,0,0,0-49
V Sehwag,9,9,10,1,0,10,0,1,90,1,v West Indies,Kuala Lumpur,14-09-2006,India,0,0,0-49
AB Agarkar,9,9,17,1,0,12,0,0,75,2,v Australia,Kuala Lumpur,22-09-2006,India,0,0,0-49
V Sehwag,9,9,7,1,0,4,2,0,225,2,v England,Jaipur,15-10-2006,India,0,0,0-49
RV Uthappa,9,9,22,1,0,17,1,0,52.94,1,v Bangladesh,Port of Spain,17-03-2007,India,0,0,0-49
SC Ganguly,9,9,16,1,0,14,2,0,64.28,1,v England,Manchester,30-08-2007,India,0,0,0-49
Z Khan,9,9,15,1,0,18,1,0,50,1,v Pakistan,Mohali,08-11-2007,India,0,0,0-49
RG Sharma,9,9,28,1,0,27,0,0,33.33,1,v Pakistan,Dhaka,10-06-2008,India,0,0,0-49
G Gambhir,9,9,19,1,0,12,2,0,75,2,v Pakistan,Karachi,26-06-2008,India,0,0,0-49
MS Dhoni,9,9,5,1,0,5,0,1,180,1,v England,Bengaluru,23-11-2008,India,0,0,0-49
SK Raina,9,9,13,1,0,14,1,0,64.28,1,v Sri Lanka,Colombo (RPS),03-02-2009,India,0,0,0-49
MS Dhoni,9,9,19,1,0,21,1,0,42.85,1,v New Zealand,Auckland,14-03-2009,India,0,0,0-49
SK Raina,9,9,11,1,0,10,0,1,90,2,v Australia,Vadodara,25-10-2009,India,0,0,0-49
Yuvraj Singh,9,9,21,1,0,10,1,0,90,2,v Australia,Hyderabad (Deccan),05-11-2009,India,0,0,0-49
P Kumar,9,9,16,1,0,9,0,1,100,2,v Australia,Hyderabad (Deccan),05-11-2009,India,0,0,0-49
V Kohli,9,9,19,1,0,12,1,0,75,1,v Sri Lanka,Dhaka,05-01-2010,India,0,0,0-49
V Sehwag,9,9,15,1,0,11,1,0,81.81,1,v South Africa,Gwalior,24-02-2010,India,0,0,0-49
MS Dhoni,9,9,-,1,0,7,0,1,128.57,2,v South Africa,Ahmedabad,27-02-2010,India,0,0,0-49
KD Karthik,9,9,-,1,0,25,0,0,36,1,v Sri Lanka,Dambulla,22-08-2010,India,0,0,0-49
RG Sharma,9,9,29,1,0,14,1,0,64.28,1,v South Africa,Johannesburg,15-01-2011,India,0,0,0-49
V Kohli,9,9,20,1,0,21,0,0,42.85,1,v Pakistan,Mohali,30-03-2011,India,0,0,0-49
Z Khan,9,9,14,1,0,10,1,0,90,1,v Pakistan,Mohali,30-03-2011,India,0,0,0-49
V Kohli,9,9,9,1,0,9,0,0,100,1,v England,Southampton,06-09-2011,India,0,0,0-49
PA Patel,9,9,20,1,0,10,1,0,90,1,v England,Hyderabad (Deccan),14-10-2011,India,0,0,0-49
Z Khan,9,9,14,1,0,11,2,0,81.81,2,v Australia,Brisbane,19-02-2012,India,0,0,0-49
AM Rahane,9,9,22,1,0,17,1,0,52.94,1,v Sri Lanka,Pallekele,04-08-2012,India,0,0,0-49
Yuvraj Singh,9,9,30,1,0,19,0,0,47.36,2,v Pakistan,Kolkata,03-01-2013,India,0,0,0-49
SK Raina,9,9,11,1,0,6,0,1,150,1,v South Africa,Cardiff,06-06-2013,India,0,0,0-49
RG Sharma,9,9,18,1,0,14,1,0,64.28,1,v England,Birmingham,23-06-2013,India,0,0,0-49
A Mishra,9,9,13,1,0,7,1,0,128.57,1,v Zimbabwe,Harare,26-07-2013,India,0,0,0-49
S Dhawan,9,9,43,1,0,28,1,0,32.14,2,v New Zealand,Wellington,31-01-2014,India,0,0,0-49
R Ashwin,9,9,9,1,0,7,2,0,128.57,1,v Pakistan,Dhaka,02-03-2014,India,0,0,0-49
RG Sharma,9,9,18,1,0,12,2,0,75,2,v Sri Lanka,Ranchi,16-11-2014,India,0,0,0-49
V Kohli,9,9,24,1,0,16,0,0,56.25,1,v Australia,Melbourne,18-01-2015,India,0,0,0-49
S Dhawan,9,9,17,1,0,14,1,0,64.28,2,v West Indies,Perth,06-03-2015,India,0,0,0-49
AM Rahane,9,9,27,1,0,25,1,0,36,2,v Bangladesh,Dhaka,18-06-2015,India,0,0,0-49
S Dhawan,9,9,27,1,0,22,1,0,40.9,1,v Australia,Perth,12-01-2016,India,0,0,0-49
R Dhawan,9,9,8,1,0,8,1,0,112.5,2,v Australia,Canberra,20-01-2016,India,0,0,0-49
V Kohli,9,9,18,1,0,13,1,0,69.23,2,v New Zealand,Delhi,20-10-2016,India,0,0,0-49
HH Pandya,9,9,18,1,0,13,0,0,69.23,2,v New Zealand,Ranchi,26-10-2016,India,0,0,0-49
HH Pandya,9,9,8,1,0,5,0,1,180,1,v Sri Lanka,The Oval,08-06-2017,India,0,0,0-49
KM Jadhav,9,9,18,1,0,13,2,0,69.23,2,v Pakistan,The Oval,18-06-2017,India,0,0,0-49
S Dhawan,9,9,15,1,0,12,1,0,75,1,v New Zealand,Mumbai,22-10-2017,India,0,0,0-49
SS Iyer,9,9,60,1,0,27,1,0,33.33,1,v Sri Lanka,Dharamsala,10-12-2017,India,0,0,0-49
HH Pandya,9,9,17,1,0,13,1,0,69.23,1,v South Africa,Johannesburg,10-02-2018,India,0,0,0-49
B Kumar,9,9,-,1,0,18,0,0,50,1,v Hong Kong,Dubai (DSC),18-09-2018,India,0,0,0-49
Kuldeep Yadav,9,9,-,1,0,11,0,0,81.81,2,v Afghanistan,Dubai (DSC),25-09-2018,India,0,0,0-49
RG Sharma,9,9,-,1,0,17,1,0,52.94,2,v Australia,Melbourne,18-01-2019,India,0,0,0-49
Shubman Gill,9,9,32,1,0,21,1,0,42.85,1,v New Zealand,Hamilton,31-01-2019,India,0,0,0-49
S Dube,9,9,-,1,0,6,1,0,150,1,v West Indies,Chennai,15-12-2019,India,0,0,0-49
KM Jadhav,9,9,-,1,0,10,1,0,90,2,v West Indies,Cuttack,22-12-2019,India,0,0,0-49
KM Jadhav,9,9,33,1,0,27,1,0,33.33,2,v New Zealand,Auckland,08-02-2020,India,0,0,0-49
V Kohli,9,9,20,1,0,12,0,1,75,1,v New Zealand,Mount Maunganui,11-02-2020,India,0,0,0-49
Z Khan,8*,8,29,1,1,19,1,0,42.1,1,v New Zealand,Christchurch,01-01-2003,India,0,0,0-49
A Nehra,8*,8,7,1,1,4,2,0,200,2,v Australia,Johannesburg,23-03-2003,India,0,0,0-49
HK Badani,8*,8,14,1,1,5,1,0,160,1,v Pakistan,Karachi,13-03-2004,India,0,0,0-49
IK Pathan,8*,8,9,1,1,6,0,0,133.33,1,v Sri Lanka,Colombo (RPS),27-07-2004,India,0,0,0-49
A Nehra,8*,8,10,1,1,6,1,0,133.33,2,v Sri Lanka,Colombo (RPS),01-08-2004,India,0,0,0-49
Harbhajan Singh,8*,8,-,1,1,9,0,0,88.88,1,v West Indies,Basseterre,23-05-2006,India,0,0,0-49
RG Sharma,8*,8,13,1,1,10,1,0,80,2,v England,Cuttack,26-11-2008,India,0,0,0-49
Yuvraj Singh,8*,8,24,1,1,7,0,0,114.28,2,v Sri Lanka,Dhaka,10-01-2010,India,0,0,0-49
I Sharma,8*,8,22,1,1,12,1,0,66.66,1,v New Zealand,Dambulla,25-08-2010,India,0,0,0-49
R Ashwin,8*,8,24,1,1,7,1,0,114.28,1,v West Indies,Kingston,16-06-2011,India,0,0,0-49
KD Karthik,8*,8,10,1,1,15,1,0,53.33,2,v Zimbabwe,Harare,24-07-2013,India,0,0,0-49
Kuldeep Yadav,8*,8,-,1,1,26,0,0,30.76,2,v England,Lord's,14-07-2018,India,0,0,0-49
MK Pandey,8*,8,-,1,1,4,2,0,200,2,v Australia,Bengaluru,19-01-2020,India,0,0,0-49
RA Jadeja,8*,8,12,1,1,7,1,0,114.28,1,v New Zealand,Mount Maunganui,11-02-2020,India,0,0,0-49
NA Saini,8*,8,8,1,1,6,2,0,133.33,1,v New Zealand,Mount Maunganui,11-02-2020,India,0,0,0-49
D Mongia,8,8,31,1,0,23,1,0,34.78,2,v West Indies,Bulawayo,30-06-2001,India,0,0,0-49
D Dasgupta,8,8,20,1,0,12,1,0,66.66,1,v South Africa,Centurion,10-10-2001,India,0,0,0-49
A Ratra,8,8,17,1,0,14,0,0,57.14,2,v England,Mumbai,03-02-2002,India,0,0,0-49
R Dravid,8,8,29,1,0,26,0,0,30.76,2,v Sri Lanka,The Oval,30-06-2002,India,0,0,0-49
Yuvraj Singh,8,8,10,1,0,11,1,0,72.72,1,v Sri Lanka,Bristol,11-07-2002,India,0,0,0-49
M Kaif,8,8,14,1,0,10,0,0,80,2,v West Indies,Ahmedabad,15-11-2002,India,0,0,0-49
Yuvraj Singh,8,8,30,1,0,25,0,0,32,2,v New Zealand,Auckland,11-01-2003,India,0,0,0-49
SC Ganguly,8,8,39,1,0,32,0,0,25,1,v Netherlands,Paarl,12-02-2003,India,0,0,0-49
V Sehwag,8,8,30,1,0,18,1,0,44.44,1,v South Africa,Dhaka,21-04-2003,India,0,0,0-49
M Kaif,8,8,24,1,0,14,0,0,57.14,2,v Australia,Bengaluru,12-11-2003,India,0,0,0-49
SR Tendulkar,8,8,28,1,0,22,1,0,36.36,1,v Australia,Melbourne,06-02-2004,India,0,0,0-49
Yuvraj Singh,8,8,30,1,0,29,0,0,27.58,2,v Sri Lanka,Colombo (RPS),01-08-2004,India,0,0,0-49
M Kaif,8,8,26,1,0,12,1,0,66.66,1,v Sri Lanka,Dambulla,30-07-2005,India,0,0,0-49
M Kaif,8,8,32,1,0,21,1,0,38.09,2,v Zimbabwe,Harare,04-09-2005,India,0,0,0-49
Y Venugopal Rao,8,8,22,1,0,16,0,1,50,1,v New Zealand,Harare,06-09-2005,India,0,0,0-49
M Kartik,8,8,25,1,0,14,0,0,57.14,1,v Sri Lanka,Ahmedabad,06-11-2005,India,0,0,0-49
R Dravid,8,8,34,1,0,24,1,0,33.33,1,v South Africa,Hyderabad (Deccan),16-11-2005,India,0,0,0-49
M Kaif,8,8,25,1,0,12,0,0,66.66,1,v Pakistan,Peshawar,06-02-2006,India,0,0,0-49
VRV Singh,8,8,18,1,0,13,1,0,61.53,1,v England,Jamshedpur,12-04-2006,India,0,0,0-49
AB Agarkar,8,8,-,1,0,21,0,0,38.09,1,v West Indies,Basseterre,23-05-2006,India,0,0,0-49
IK Pathan,8,8,-,1,0,7,1,0,114.28,1,v West Indies,Port of Spain,26-05-2006,India,0,0,0-49
V Sehwag,8,8,6,1,0,5,0,1,160,2,v Australia,Kuala Lumpur,16-09-2006,India,0,0,0-49
M Kaif,8,8,38,1,0,19,1,0,42.1,2,v South Africa,Durban,22-11-2006,India,0,0,0-49
KD Karthik,8,8,21,1,0,17,0,0,47.05,1,v West Indies,Chennai,27-01-2007,India,0,0,0-49
RG Sharma,8,8,13,1,0,9,0,0,88.88,1,v South Africa,Belfast,26-06-2007,India,0,0,0-49
SR Tendulkar,8,8,10,1,0,8,2,0,100,2,v South Africa,Belfast,01-07-2007,India,0,0,0-49
SR Tendulkar,8,8,42,1,0,19,1,0,42.1,2,v England,Birmingham,27-08-2007,India,0,0,0-49
I Sharma,8,8,19,1,0,18,1,0,44.44,2,v Sri Lanka,Karachi,06-07-2008,India,0,0,0-49
G Gambhir,8,8,45,1,0,20,0,0,40,1,v Sri Lanka,Colombo (RPS),24-08-2008,India,0,0,0-49
Harbhajan Singh,8,8,14,1,0,10,0,0,80,1,v England,Indore,17-11-2008,India,0,0,0-49
IK Pathan,8,8,21,1,0,21,0,0,38.09,2,v Sri Lanka,Colombo (RPS),08-02-2009,India,0,0,0-49
SK Raina,8,8,23,1,0,19,1,0,42.1,1,v New Zealand,Auckland,14-03-2009,India,0,0,0-49
Yuvraj Singh,8,8,22,1,0,13,2,0,61.53,2,v New Zealand,Colombo (RPS),11-09-2009,India,0,0,0-49
MS Dhoni,8,8,24,1,0,18,0,0,44.44,2,v Sri Lanka,Colombo (RPS),12-09-2009,India,0,0,0-49
SK Raina,8,8,11,1,0,6,1,0,133.33,1,v Sri Lanka,Colombo (RPS),14-09-2009,India,0,0,0-49
SR Tendulkar,8,8,19,1,0,14,1,0,57.14,2,v Pakistan,Centurion,26-09-2009,India,0,0,0-49
G Gambhir,8,8,17,1,0,13,1,0,61.53,2,v Australia,Hyderabad (Deccan),05-11-2009,India,0,0,0-49
SR Tendulkar,8,8,-,1,0,8,2,0,100,2,v Sri Lanka,Kolkata,24-12-2009,India,0,0,0-49
G Gambhir,8,8,13,1,0,12,1,0,66.66,1,v Sri Lanka,Dhaka,05-01-2010,India,0,0,0-49
SK Raina,8,8,-,1,0,16,1,0,50,1,v Sri Lanka,Dambulla,22-08-2010,India,0,0,0-49
V Kohli,8,8,22,1,0,16,1,0,50,1,v New Zealand,Dambulla,25-08-2010,India,0,0,0-49
Yuvraj Singh,8,8,18,1,0,14,2,0,57.14,2,v South Africa,Centurion,23-01-2011,India,0,0,0-49
PP Chawla,8,8,12,1,0,11,1,0,72.72,2,v South Africa,Centurion,23-01-2011,India,0,0,0-49
YK Pathan,8,8,10,1,0,10,0,0,80,1,v Bangladesh,Dhaka,19-02-2011,India,0,0,0-49
V Kohli,8,8,12,1,0,5,1,0,160,1,v England,Bengaluru,27-02-2011,India,0,0,0-49
R Ashwin,8,8,11,1,0,6,1,0,133.33,1,v England,Hyderabad (Deccan),14-10-2011,India,0,0,0-49
PA Patel,8,8,-,1,0,20,0,0,40,2,v England,Mumbai,23-10-2011,India,0,0,0-49
SK Raina,8,8,19,1,0,19,0,0,42.1,2,v Sri Lanka,Adelaide,14-02-2012,India,0,0,0-49
IK Pathan,8,8,7,1,0,5,0,1,160,2,v Sri Lanka,Adelaide,14-02-2012,India,0,0,0-49
SK Raina,8,8,16,1,0,7,1,0,114.28,2,v Australia,Sydney,26-02-2012,India,0,0,0-49
RA Jadeja,8,8,30,1,0,17,1,0,47.05,2,v Australia,Sydney,26-02-2012,India,0,0,0-49
G Gambhir,8,8,25,1,0,17,1,0,47.05,1,v Pakistan,Chennai,30-12-2012,India,0,0,0-49
G Gambhir,8,8,19,1,0,13,1,0,61.53,1,v England,Kochi,15-01-2013,India,0,0,0-49
S Dhawan,8,8,8,1,0,6,2,0,133.33,1,v Australia,Mohali,19-10-2013,India,0,0,0-49
AM Rahane,8,8,23,1,0,17,1,0,47.05,2,v South Africa,Durban,08-12-2013,India,0,0,0-49
Mohammed Shami,8,8,21,1,0,14,0,0,57.14,2,v South Africa,Durban,08-12-2013,India,0,0,0-49
AR Patel,8,8,5,1,0,5,2,0,160,1,v Bangladesh,Dhaka,17-06-2014,India,0,0,0-49
MS Dhoni,8,8,37,1,0,21,0,0,38.09,2,v West Indies,Kochi,08-10-2014,India,0,0,0-49
MM Sharma,8,8,8,1,0,7,2,0,114.28,2,v West Indies,Kochi,08-10-2014,India,0,0,0-49
AM Rahane,8,8,-,1,0,19,1,0,42.1,2,v Sri Lanka,Ahmedabad,06-11-2014,India,0,0,0-49
AT Rayudu,8,8,24,1,0,19,0,0,42.1,1,v Sri Lanka,Kolkata,13-11-2014,India,0,0,0-49
S Dhawan,8,8,24,1,0,13,0,0,61.53,1,v Australia,Sydney,26-01-2015,India,0,0,0-49
V Kohli,8,8,26,1,0,19,0,0,42.1,1,v England,Perth,30-01-2015,India,0,0,0-49
Gurkeerat Singh,8,8,6,1,0,7,1,0,114.28,1,v Australia,Melbourne,17-01-2016,India,0,0,0-49
V Kohli,8,8,11,1,0,11,1,0,72.72,2,v Australia,Sydney,23-01-2016,India,0,0,0-49
KL Rahul,8,8,28,1,0,18,1,0,44.44,2,v England,Pune,15-01-2017,India,0,0,0-49
V Kohli,8,8,6,1,0,5,2,0,160,1,v England,Cuttack,19-01-2017,India,0,0,0-49
HH Pandya,8,8,9,1,0,6,1,0,133.33,1,v New Zealand,Kanpur,29-10-2017,India,0,0,0-49
HH Pandya,8,8,12,1,0,5,1,0,160,1,v Sri Lanka,Mohali,13-12-2017,India,0,0,0-49
AM Rahane,8,8,30,1,0,15,1,0,53.33,1,v South Africa,Johannesburg,10-02-2018,India,0,0,0-49
AM Rahane,8,8,25,1,0,18,0,0,44.44,1,v South Africa,Port Elizabeth,13-02-2018,India,0,0,0-49
MS Dhoni,8,8,-,1,0,17,0,0,47.05,2,v Afghanistan,Dubai (DSC),25-09-2018,India,0,0,0-49
MK Pandey,8,8,-,1,0,15,0,0,53.33,2,v Afghanistan,Dubai (DSC),25-09-2018,India,0,0,0-49
RG Sharma,8,8,-,1,0,9,2,0,88.88,2,v West Indies,Pune,27-10-2018,India,0,0,0-49
RA Jadeja,8,8,20,1,0,13,0,0,61.53,2,v Australia,Sydney,12-01-2019,India,0,0,0-49
Mohammed Shami,8,8,-,1,0,4,2,0,200,2,v Australia,Ranchi,08-03-2019,India,0,0,0-49
Kuldeep Yadav,8,8,-,1,0,12,1,0,66.66,2,v Australia,Delhi,13-03-2019,India,0,0,0-49
S Dhawan,8,8,23,1,0,12,1,0,66.66,2,v South Africa,Southampton,05-06-2019,India,0,0,0-49
KD Karthik,8,8,17,1,0,9,1,0,88.88,1,v Bangladesh,Birmingham,02-07-2019,India,0,0,0-49
Z Khan,7*,7,12,1,1,7,0,0,100,1,v Australia,Indore,31-03-2001,India,0,0,0-49
J Srinath,7*,7,10,1,1,4,1,0,175,2,v Australia,Visakhapatnam,03-04-2001,India,0,0,0-49
A Kumble,7*,7,23,1,1,10,0,0,70,1,v South Africa,Centurion,10-10-2001,India,0,0,0-49
J Srinath,7*,7,7,1,1,8,0,0,87.5,2,v England,Cuttack,22-01-2002,India,0,0,0-49
AB Agarkar,7*,7,9,1,1,10,1,0,70,2,v Sri Lanka,The Oval,30-06-2002,India,0,0,0-49
M Kaif,7*,7,36,1,1,16,0,0,43.75,2,v Sri Lanka,Birmingham,06-07-2002,India,0,0,0-49
AB Agarkar,7*,7,7,1,1,8,1,0,87.5,2,v Sri Lanka,Birmingham,06-07-2002,India,0,0,0-49
SR Tendulkar,7*,7,33,1,1,22,1,0,31.81,2,v Sri Lanka,Colombo (RPS),30-09-2002,India,0,0,0-49
Yuvraj Singh,7*,7,13,1,1,7,1,0,100,1,v Namibia,Pietermaritzburg,23-02-2003,India,0,0,0-49
Harbhajan Singh,7*,7,7,1,1,5,1,0,140,1,v Sri Lanka,Johannesburg,10-03-2003,India,0,0,0-49
MS Dhoni,7*,7,2,1,1,2,0,1,350,1,v Bangladesh,Dhaka,27-12-2004,India,0,0,0-49
IK Pathan,7*,7,12,1,1,8,0,0,87.5,1,v Pakistan,Abu Dhabi,19-04-2006,India,0,0,0-49
SK Raina,7*,7,15,1,1,6,1,0,116.66,2,v West Indies,Kingston,18-05-2006,India,0,0,0-49
Z Khan,7*,7,21,1,1,16,0,0,43.75,1,v West Indies,Cuttack,24-01-2007,India,0,0,0-49
R Dravid,7*,7,5,1,1,2,0,1,350,1,v Bermuda,Port of Spain,19-03-2007,India,0,0,0-49
S Sreesanth,7*,7,34,1,1,25,0,0,28,2,v Australia,Kochi,02-10-2007,India,0,0,0-49
PP Ojha,7*,7,24,1,1,18,0,0,38.88,1,v Zimbabwe,Harare,03-06-2010,India,0,0,0-49
Harbhajan Singh,7*,7,14,1,1,7,0,0,100,1,v Sri Lanka,Dambulla,24-06-2010,India,0,0,0-49
RG Sharma,7*,7,8,1,1,14,1,0,50,2,v West Indies,Port of Spain,08-06-2011,India,0,0,0-49
IK Pathan,7*,7,5,1,1,4,1,0,175,1,v Sri Lanka,Hambantota,21-07-2012,India,0,0,0-49
I Sharma,7*,7,6,1,1,5,1,0,140,2,v England,Rajkot,11-01-2013,India,0,0,0-49
SK Raina,7*,7,15,1,1,4,1,0,175,2,v Sri Lanka,Cardiff,20-06-2013,India,0,0,0-49
Mohammed Shami,7*,7,4,1,1,4,1,0,175,2,v New Zealand,Napier,19-01-2014,India,0,0,0-49
MM Sharma,7*,7,23,1,1,6,1,0,116.66,1,v England,Perth,30-01-2015,India,0,0,0-49
RA Jadeja,7*,7,-,1,1,4,1,0,175,1,v West Indies,Mumbai (BS),29-10-2018,India,0,0,0-49
HH Pandya,7*,7,8,1,1,4,1,0,175,2,v Sri Lanka,Leeds,06-07-2019,India,0,0,0-49
R Dravid,7,7,23,1,0,10,0,0,70,2,v Australia,Visakhapatnam,03-04-2001,India,0,0,0-49
V Dahiya,7,7,17,1,0,15,1,0,46.66,2,v Australia,Visakhapatnam,03-04-2001,India,0,0,0-49
HK Badani,7,7,13,1,0,14,1,0,50,1,v Australia,Margao,06-04-2001,India,0,0,0-49
RS Sodhi,7,7,17,1,0,15,1,0,46.66,2,v Sri Lanka,Colombo (RPS),05-08-2001,India,0,0,0-49
Harbhajan Singh,7,7,11,1,0,9,1,0,77.77,2,v South Africa,East London,19-10-2001,India,0,0,0-49
SC Ganguly,7,7,25,1,0,16,1,0,43.75,2,v Zimbabwe,Hyderabad (Deccan),16-03-2002,India,0,0,0-49
Z Khan,7,7,24,1,0,16,0,0,43.75,1,v West Indies,Port of Spain,01-06-2002,India,0,0,0-49
SC Ganguly,7,7,14,1,0,10,1,0,70,2,v Sri Lanka,The Oval,30-06-2002,India,0,0,0-49
SR Tendulkar,7,7,39,1,0,16,0,0,43.75,1,v Zimbabwe,Colombo (RPS),14-09-2002,India,0,0,0-49
VVS Laxman,7,7,25,1,0,19,1,0,36.84,2,v West Indies,Jodhpur,21-11-2002,India,0,0,0-49
V Sehwag,7,7,17,1,0,20,1,0,35,1,v New Zealand,Christchurch,01-01-2003,India,0,0,0-49
R Dravid,7,7,72,1,0,41,0,0,17.07,2,v New Zealand,Wellington,08-01-2003,India,0,0,0-49
M Kaif,7,7,31,1,0,19,1,0,36.84,2,v New Zealand,Auckland,11-01-2003,India,0,0,0-49
Harbhajan Singh,7,7,12,1,0,8,0,0,87.5,2,v Australia,Johannesburg,23-03-2003,India,0,0,0-49
SB Bangar,7,7,11,1,0,11,0,1,63.63,2,v Bangladesh,Dhaka,16-04-2003,India,0,0,0-49
AB Agarkar,7,7,16,1,0,8,1,0,87.5,1,v New Zealand,Cuttack,06-11-2003,India,0,0,0-49
Yuvraj Singh,7,7,15,1,0,10,0,0,70,1,v New Zealand,Hyderabad (Deccan),15-11-2003,India,0,0,0-49
M Kaif,7,7,18,1,0,9,0,0,77.77,2,v Pakistan,Rawalpindi,16-03-2004,India,0,0,0-49
SR Tendulkar,7,7,22,1,0,13,1,0,53.84,2,v Pakistan,Lahore,21-03-2004,India,0,0,0-49
SC Ganguly,7,7,15,1,0,10,1,0,70,2,v England,The Oval,03-09-2004,India,0,0,0-49
M Kaif,7,7,12,1,0,15,0,0,46.66,1,v Pakistan,Kochi,02-04-2005,India,0,0,0-49
Z Khan,7,7,5,1,0,7,0,1,100,2,v Pakistan,Delhi,17-04-2005,India,0,0,0-49
VVS Laxman,7,7,15,1,0,12,1,0,58.33,1,v West Indies,Colombo (RPS),07-08-2005,India,0,0,0-49
MS Dhoni,7,7,11,1,0,11,0,0,63.63,2,v Sri Lanka,Colombo (RPS),09-08-2005,India,0,0,0-49
V Sehwag,7,7,12,1,0,8,1,0,87.5,1,v England,Delhi,28-03-2006,India,0,0,0-49
RP Singh,7,7,23,1,0,20,0,0,35,1,v England,Jamshedpur,12-04-2006,India,0,0,0-49
Yuvraj Singh,7,7,15,1,0,4,1,0,175,1,v Pakistan,Abu Dhabi,18-04-2006,India,0,0,0-49
